"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,5.504524,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,5.399286,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,5.111095,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,5.169727,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,5.79,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,6.125546,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,6.589381,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,6.795,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,6.581285,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,5.9205,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,5.646591,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,5.690091,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,5.339944,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,5.050273,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,5.2183,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,4.92135,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,4.591095,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,4.246318,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,4.6707,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,4.660174,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,4.507182,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,4.416905,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,4.216348,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,4.10635,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,4.13855,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,3.785,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,3.56125,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,3.312,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,3.10415,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,2.933429,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,2.712476,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,2.671,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,2.4194,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,2.196045,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,2.111304,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,2.07055,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,1.785368,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,1.542095,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,1.5131,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,1.225818,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,1.31275,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,1.770632,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,2.233954,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,2.100696,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,1.949762,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,2.030773,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,1.728182,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,1.727667,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,1.685619,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,1.72795,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,1.723524,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,1.550762,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,1.513524,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,1.5665,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,1.479955,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,1.169095,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,1.014304,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,1.040909,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,1.072619,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,1.423818,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,1.436667,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,1.466318,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.703,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,1.717522,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.617778,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,1.568409,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,1.452318,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.59781,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.484864,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.541286,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.614682,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,1.488773,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1.441632,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.473864,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.5178,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.349619,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.2183,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,1.385818,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,1.372905,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.317545,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.372391,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.4418,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.573565,,
